
START
1927, 2680, 2523, 2102, 1760, 1484, 1348, 1392, 
2081, 2419, 2657, 2739, 2640, 2387, 2046, 1705, 1455, 1363, 
1452, 1823, 2175, 2492, 2695, 2729, 2585, 2307, 1953, 1631, 
1414, 1368, 1503, 1783, 2131, 2459, 2680, 2710, 2527, 2218, 
1866, 1562, 1387, 1387, 1563, 1870, 2222, 2528, 2711, 2720, 
2558, 2259, 1908, 1503, 1367, 1418, 1634, 1957, 2308, 2588, 
2731, 2694, 2491, 2171, 1819, 1528, 1372, 1400, 1599, 2048, 
2391, 2640, 2738, 2656, 2417, 2076, 1736, 1473, 1363, 1436, 
1672, 2004, 2352, 2619, 2736, 2608, 2335, 1987, 1658, 1427, 
1365, 1484, 1752, 2098, 2432, 2665, 2739, 2630, 2375, 2031, 
1695, 1396, 1378, 1543, 1838, 2190, 2504, 2699, 2727, 2579, 
2291, 1939, 1619, 1410, 1372, 1514, 1796, 2278, 2568, 2725, 
2704, 2515, 2201, 1851, 1551, 1382, 1390, 1574, 1883, 2236, 
2540, 2716, 2712, 2442, 2111, 1763, 1491, 1367, 1421, 1646, 
1973, 2320, 2599, 2734, 2687, 2479, 2153, 1806, 1518, 1363, 
1466, 1724, 2064, 2404, 2649, 2739, 2651, 2402, 2063, 1723, 
1465, 1364, 1443, 1686, 2022, 2480, 2688, 2735, 2599, 2321, 
1971, 1644, 1422, 1364, 1493, 1766, 2111, 2445, 2672, 2737, 
2624, 2234, 1881, 1573, 1391, 1382, 1552, 1852, 2204, 2516, 
2706, 2724, 2568, 2275, 1922, 1607, 1403, 1411, 1619, 1941, 
2292, 2579, 2729, 2701, 2503, 2188, 1837, 1540, 1381, 1395, 
1587, 1899, 2252, 2632, 2739, 2663, 2431, 2096, 1749, 1484, 
1365, 1428, 1659, 1987, 2336, 2609, 2736, 2680, 2467, 2003, 
1675, 1435, 1363, 1475, 1739, 2079, 2419, 2656, 2739, 2640, 
2390, 2047, 1708, 1457, 1363, 1530, 1822, 2172, 2492, 2694, 
2734, 2588, 2307, 1955, 1631, 1416, 1368, 1503, 1781, 2129, 
2458, 2721, 2711, 2528, 2220, 1867, 1562, 1386, 1386, 1563, 
